row_index,recon_error,flagged_p95,flagged_p99,flagged_p99_5,top_feature,err_detector_id,err_channel_id,err_energy_deposit_keV,err_hit_multiplicity,err_signal_amplitude_mV,err_noise_floor_mV,err_temperature_K,err_run_status_enc
7724,0.0059908,False,False,False,detector_id,0.01911107,0.00105803,0.00387908,0.00070407,8.68e-06,0.00904547,0.01409738,2.265e-05
7725,0.03429698,False,False,False,detector_id,0.1070378,0.06236024,0.00495075,0.07533169,0.01499157,0.00554938,0.00395024,0.00020418
7726,0.00425683,False,False,False,noise_floor_mV,0.0035175,0.01207874,0.00325861,0.00063522,0.00165128,0.01260221,0.00024621,6.489e-05
7727,0.01064622,False,False,False,energy_deposit_keV,0.01093943,0.00257319,0.03028062,0.00250243,0.01907287,0.01828817,0.00021134,0.00130175
7728,0.0355736,False,False,False,channel_id,0.08906358,0.15835011,0.00384305,0.00730668,0.00362565,0.00738337,0.01501628,4e-08
7729,0.02291665,False,False,False,hit_multiplicity,0.03890414,0.00540035,0.02977879,0.07752873,0.03084785,6.582e-05,3.239e-05,0.00077511
7730,0.0021989,False,False,False,detector_id,0.01245313,0.00083279,0.00010538,0.00143204,7.27e-05,0.00107544,0.00052429,0.00109545
7731,0.0571698,False,False,False,channel_id,0.1280978,0.30673006,0.00633557,0.00080166,0.00078353,0.00298685,0.01104946,0.00057356
7732,0.12904403,True,False,False,channel_id,0.05920356,0.33365515,0.05374354,0.06704584,0.21711342,0.03844186,0.26256022,0.00058866
7733,0.0054578,False,False,False,detector_id,0.01918522,0.00968157,0.00238721,0.01013753,0.00019665,0.0017229,0.0002134,0.00013793
7734,0.01076456,False,False,False,temperature_K,0.03143938,0.01305507,0.000137,0.00311047,0.00056894,0.00040809,0.03638666,0.00101088
7735,0.02008507,False,False,False,detector_id,0.13430959,0.00501521,0.00014704,0.00272028,0.00024017,0.01168554,0.0063791,0.00018366
7736,0.0149075,False,False,False,channel_id,0.01270806,0.03971034,0.00915843,0.01081071,0.03763576,0.00114031,0.0080894,7.01e-06
7737,0.03732096,False,False,False,signal_amplitude_mV,0.07415602,0.00268188,2.042e-05,0.067284,0.09441979,0.04139475,0.01859423,1.659e-05
7738,0.02369188,False,False,False,signal_amplitude_mV,0.00606955,0.00791514,0.04148371,0.0345329,0.06266074,0.03251184,0.00373882,0.0006223
7739,0.02222978,False,False,False,channel_id,0.00694983,0.13760142,1.001e-05,6.85e-06,7.435e-05,0.01375494,0.01938245,5.841e-05
7740,0.0490321,False,False,False,detector_id,0.14009067,2.633e-05,0.11090682,0.06625664,0.06438204,0.00099907,0.00958904,6.22e-06
7741,0.01633354,False,False,False,detector_id,0.05081025,1.09e-06,0.01633866,0.00355784,0.01519794,0.04045698,0.00416479,0.00014075
7742,0.06230548,False,False,False,detector_id,0.24135494,0.2251726,8.59e-05,0.00321029,0.01221799,0.01226664,0.00036397,0.00377145
7743,0.00723129,False,False,False,noise_floor_mV,0.00267306,0.01097519,0.0011762,0.00791393,0.01183638,0.02283774,0.00028932,0.00014848
7744,0.05894564,False,False,False,hit_multiplicity,0.00902476,0.00608465,0.10978439,0.19769502,0.10057087,0.04505236,0.00101945,0.00233364
7745,0.05769286,False,False,False,signal_amplitude_mV,0.00100496,0.07692091,0.1094905,0.11263483,0.16015895,0.00116163,6.399e-05,0.0001071
7746,0.01333564,False,False,False,signal_amplitude_mV,0.0078528,0.02712344,0.02233916,0.00170128,0.03351625,0.00577495,0.00836773,9.53e-06
7747,0.01782693,False,False,False,hit_multiplicity,0.04225544,0.02433262,0.00248405,0.06609884,0.00502495,6.315e-05,0.00169298,0.00066342
7748,0.08678602,False,False,False,hit_multiplicity,0.16008459,0.00019825,0.12636511,0.26214105,0.13655631,0.00420506,0.00441413,0.00032361
7749,0.01340129,False,False,False,detector_id,0.10436594,0.0001543,0.00036561,0.0004951,0.00020693,0.0002578,0.00116282,0.00020185
7750,0.00256126,False,False,False,detector_id,0.01821335,0.00121211,0.00021859,3.744e-05,8.42e-05,1.304e-05,0.00021627,0.00049508
7751,0.00741227,False,False,False,detector_id,0.01573735,0.00099821,0.0083767,0.00538986,0.00679694,0.011851,0.00686431,0.00328384
7752,0.0111906,False,False,False,noise_floor_mV,0.01605054,0.02604357,0.00219061,0.01368575,0.00281786,0.0274138,0.00073335,0.0005893
7753,0.05857952,False,False,False,hit_multiplicity,0.01527089,0.00027475,0.01320945,0.37666804,0.02027257,0.03955883,0.00335073,3.083e-05
7754,0.05666774,False,False,False,channel_id,0.00301827,0.20216659,0.09357857,0.05159789,0.10152624,0.000292,0.00099504,0.00016735
7755,0.34463295,True,True,True,hit_multiplicity,0.13383539,0.05010498,0.1328859,2.2896302,0.14005983,0.01001513,3.6e-06,0.00052881
7756,0.00552327,False,False,False,detector_id,0.02166931,0.00182455,0.00873454,0.00152123,0.00410629,0.00538097,0.0004144,0.00053491
7757,0.00811165,False,False,False,detector_id,0.02254296,0.00154035,0.01363301,0.01033654,0.01362187,0.00010269,0.00291641,0.00019938
7758,0.00737334,False,False,False,detector_id,0.0259933,0.00420152,0.00113603,0.01329795,0.0007595,0.00633096,0.00725621,1.129e-05
7759,0.0192369,False,False,False,channel_id,0.06643763,0.0702224,0.00303547,0.00433592,0.00662971,0.00121068,0.00141601,0.00060741
7760,0.00517001,False,False,False,detector_id,0.0314843,0.0053617,0.00046647,0.00109882,0.00037422,4.93e-06,0.00250476,6.489e-05
7761,2.2610018,True,True,True,signal_amplitude_mV,0.36613953,0.15027815,2.809814,2.4227507,11.631474,0.00033801,0.706664,0.00055779
7762,0.01294897,False,False,False,hit_multiplicity,0.00628893,0.03618712,0.00512614,0.03796374,0.01473604,0.0002204,0.00077043,0.00229898
7763,0.04063336,False,False,False,signal_amplitude_mV,0.0610676,2.805e-05,0.07290937,0.0677411,0.09321031,0.02184127,0.00798307,0.00028615
7764,0.0031531,False,False,False,channel_id,0.00041845,0.01477497,0.00567997,3.81e-05,0.00378073,8.858e-05,0.00031523,0.00012873
7765,0.00858504,False,False,False,channel_id,0.00490168,0.04477318,0.0029609,0.00567786,3.89e-06,0.00622244,0.00381959,0.00032081
7766,0.02376576,False,False,False,detector_id,0.08883049,0.03579722,0.01043432,0.0126136,0.01206496,0.02910844,0.00101831,0.00025871
7767,0.04109274,False,False,False,hit_multiplicity,0.03393848,0.00072394,0.07344544,0.12817109,0.09007902,0.00213127,9.054e-05,0.00016208
7768,0.02369044,False,False,False,detector_id,0.16869326,0.00036041,0.00657899,0.00697798,0.00480717,0.00203748,6.819e-05,3e-08
7769,0.01135594,False,False,False,detector_id,0.0684023,0.00236465,0.00547294,0.00654312,0.00704941,0.00077636,1.99e-06,0.00023673
7770,0.04691334,False,False,False,detector_id,0.34843913,0.01374913,0.00326065,0.00663707,0.00079514,0.00013193,0.00164617,0.00064751
7771,0.03349372,False,False,False,detector_id,0.1009896,7.67e-06,0.08551788,0.04206076,0.03641172,0.00200552,0.00078481,0.00017181
7772,0.12398994,True,False,False,hit_multiplicity,0.06989308,0.05355162,0.13486378,0.6804459,0.01164134,0.00012149,0.04139433,8e-06
7773,0.00421872,False,False,False,noise_floor_mV,0.00606426,0.00405236,0.00446174,0.00398199,0.00646125,0.00819955,0.00052818,4.1e-07
7774,0.04394438,False,False,False,detector_id,0.24491721,0.0967653,0.00207773,0.00024326,0.0022472,0.00070727,0.00400336,0.00059367
7775,0.00778613,False,False,False,detector_id,0.02065435,0.00933132,0.00916276,3.185e-05,0.01014802,0.00305161,0.00727914,0.00263001
7776,92.096634,True,True,True,energy_deposit_keV,2.761606,0.00054011,647.59827,66.27883,17.503622,0.9202879,1.7003393,0.00963326
7777,0.02534338,False,False,False,energy_deposit_keV,0.02540934,0.05248948,0.05725052,0.00649492,0.05593036,0.00381385,0.00011893,0.00123964
7778,0.03820441,False,False,False,energy_deposit_keV,0.02295496,0.00139975,0.12400305,0.03434356,0.05343899,0.05831316,0.00669186,0.00448999
7779,0.01452378,False,False,False,detector_id,0.07169576,0.00953897,0.00139292,0.00163716,0.0029206,0.02635306,0.00265127,4.7e-07
7780,0.04520416,False,False,False,channel_id,0.10626215,0.22425172,0.00171554,0.00677747,2.627e-05,0.01146529,0.0107498,0.00038504
7781,0.01044895,False,False,False,noise_floor_mV,0.01225701,0.02456019,0.00216587,0.00065176,0.00116145,0.04110636,0.00111268,0.00057624
7782,0.00707938,False,False,False,signal_amplitude_mV,0.00245536,0.0084667,0.01374104,0.00669418,0.02273623,0.00079313,0.00165514,9.322e-05
7783,0.00461159,False,False,False,temperature_K,0.00076658,0.00751242,0.00117412,0.001464,0.0026531,0.00529788,0.01773803,0.00028658
7784,0.01875564,False,False,False,channel_id,0.000154,0.10329331,0.00022743,0.03944524,0.00091032,0.00356547,0.00226655,0.00018278
7785,0.0440392,False,False,False,hit_multiplicity,0.01180865,0.03098173,0.06058059,0.1893957,0.05853063,0.00061684,0.00031132,8.81e-05
7786,0.00473302,False,False,False,channel_id,0.00415175,0.01485978,0.00044817,0.00984657,0.00010946,0.00281163,0.00560131,3.548e-05
7787,0.00438419,False,False,False,temperature_K,0.00031649,0.0040839,0.00395724,0.00013248,0.00579176,0.00079544,0.01970218,0.00029405
7788,0.0081825,False,False,False,channel_id,0.01124196,0.03435039,0.00569338,0.00354823,0.00542469,0.00513589,6.507e-05,3.8e-07
7789,0.00628496,False,False,False,detector_id,0.01968,0.00286788,0.00228046,0.00785966,0.00579281,0.00659196,0.00495214,0.00025477
7790,0.02515687,False,False,False,detector_id,0.08249793,0.04822148,0.00020974,0.00546313,0.00224692,0.05897274,0.00262214,0.00102086
7791,0.06656802,False,False,False,signal_amplitude_mV,0.095502,0.11245499,0.08245958,0.11110929,0.11882567,0.0005041,0.0114677,0.00022081
7792,0.0371318,False,False,False,detector_id,0.1753514,0.0066261,0.04264787,0.02165342,0.03830762,0.00440247,0.00590856,0.00215699
7793,0.02788079,False,False,False,detector_id,0.19159593,0.00015899,0.00251976,0.01011081,0.00260134,0.00010699,0.01496686,0.00098567
7794,0.01029729,False,False,False,detector_id,0.03860985,0.00378763,0.00058409,0.00142528,0.01434812,0.02319482,0.00014026,0.00028829
7795,0.01500532,False,False,False,detector_id,0.06632374,0.02347758,0.00136429,0.00015283,0.01622995,0.00289027,0.00958942,1.451e-05
7796,0.01625183,False,False,False,channel_id,0.01054764,0.11155635,4.6e-07,0.00620806,1.267e-05,0.00151001,8.961e-05,8.985e-05
7797,0.01970335,False,False,False,energy_deposit_keV,0.01672433,0.00289013,0.05930454,0.0299042,0.04476148,0.00189699,0.00211701,2.81e-05
7798,0.0283608,False,False,False,detector_id,0.18327291,0.02145615,0.00509768,0.00863294,0.00387595,0.00316095,0.00066589,0.00072394
7799,0.01540462,False,False,False,detector_id,0.03104683,0.01563106,0.00777912,0.02013548,0.01653302,0.0276918,0.00364223,0.00077737
7800,0.02817072,False,False,False,hit_multiplicity,0.01110912,0.00061586,0.02380616,0.1530535,0.02857259,3.67e-06,0.00693654,0.00126835
7801,0.07563566,False,False,False,hit_multiplicity,0.00131978,0.0009397,0.20588963,0.21439543,0.13546196,0.03846451,0.00727923,0.00133507
7802,0.01118097,False,False,False,noise_floor_mV,0.01837096,0.00523174,0.00969918,9.228e-05,0.02076624,0.02794541,0.00690864,0.00043331
7803,0.00565879,False,False,False,detector_id,0.02521362,0.00574001,0.00174524,0.00265995,0.00147778,0.0071776,0.00072409,0.00053203
7804,0.0546907,False,False,False,energy_deposit_keV,0.10401032,1.618e-05,0.14449471,0.10710425,0.07460861,0.00202724,0.00482471,0.00043952
7805,0.00658695,False,False,False,channel_id,0.00226683,0.04445768,0.00025928,0.00094974,0.00066075,0.00352238,0.00043068,0.00014827
7806,0.06950574,False,False,False,hit_multiplicity,0.05941952,0.00021358,8.57e-06,0.48252016,0.00087449,0.00893788,0.00403638,3.533e-05
7807,0.04771232,False,False,False,signal_amplitude_mV,0.00658386,0.0008612,0.01355601,0.12931152,0.20376319,0.00215902,0.02463656,0.00082716
7808,0.17365047,True,False,False,signal_amplitude_mV,0.2096455,0.00248832,0.352768,0.00912253,0.7983682,0.00060105,0.01577213,0.00043808
7809,0.00292552,False,False,False,channel_id,0.00251325,0.00736672,0.00220684,0.00286109,0.0023455,0.00019216,0.00577739,0.00014118
7810,0.05300256,False,False,False,channel_id,0.15289193,0.24353166,8.747e-05,1.789e-05,0.00099397,0.00974612,0.0148288,0.0019227
7811,0.06265871,False,False,False,detector_id,0.217845,0.10741324,0.04328683,0.02548198,0.05992594,0.04255008,0.00194998,0.00281664
7812,0.00721582,False,False,False,channel_id,0.00029212,0.02178145,0.01055868,0.01067487,0.00788174,0.00624051,9.292e-05,0.00020425
7813,0.00610071,False,False,False,noise_floor_mV,0.02130174,0.00284333,0.0005686,0.00012925,0.0001933,0.02147015,0.00183146,0.00046788
7814,0.04452506,False,False,False,detector_id,0.20209374,0.09116015,0.00010719,0.0356829,0.00251294,0.00086023,0.01982886,0.00395443
7815,0.07135934,False,False,False,detector_id,0.3624947,0.0774622,0.00181516,0.01399074,0.0315618,0.05152448,0.02701404,0.00501163
7816,0.03689806,False,False,False,signal_amplitude_mV,0.01908206,0.07079868,0.00092367,0.00193942,0.17796806,0.01988033,0.00056728,0.00402502
7817,0.02319542,False,False,False,detector_id,0.12222799,0.00234349,0.02847844,0.00621514,0.01422854,0.00326092,0.00878155,2.727e-05
7818,4.940735,True,True,True,signal_amplitude_mV,0.02085666,2.0345106,5.824925,1.1792815,29.860577,0.23912218,0.365014,0.00159522
7819,0.11434214,False,False,False,hit_multiplicity,0.0558182,5.81e-06,0.30975276,0.32133812,0.15538816,0.06914796,0.0026616,0.00062445
7820,0.01197869,False,False,False,detector_id,0.06297236,0.00474012,0.00361076,0.01574999,0.00635179,0.00181377,0.00057379,1.69e-05
7821,0.01056204,False,False,False,energy_deposit_keV,0.00478711,0.01469348,0.0302781,0.00129055,0.02114699,0.00032313,0.01007502,0.00190195
7822,0.18716864,True,False,False,signal_amplitude_mV,0.00601569,0.01173761,0.27483958,0.15164433,1.0485373,0.00198808,0.00177957,0.00080704
7823,0.0522042,False,False,False,channel_id,0.04199694,0.28540945,0.06166348,0.01828919,0.00942194,0.00043934,0.00038837,2.489e-05
7824,5.2307687,True,True,True,temperature_K,0.05346654,0.01645378,0.22258784,0.29794198,0.14683515,0.00263382,41.094254,0.01197954
7825,0.02542142,False,False,False,channel_id,2.975e-05,0.12855098,0.0250242,0.00475232,0.0258612,0.00022096,0.01870286,0.00022903
7826,0.06573632,False,False,False,detector_id,0.292043,0.02161365,0.09195612,0.05834962,0.00012417,0.02712706,0.0345059,0.00017113
7827,0.0153845,False,False,False,signal_amplitude_mV,9.461e-05,0.02452733,0.03182735,0.01317265,0.04746375,0.00445619,0.00114812,0.00038603
7828,0.02875253,False,False,False,signal_amplitude_mV,0.03487139,0.00514157,0.05051933,0.02299764,0.06375158,0.02874241,0.01920794,0.00478834
7829,0.02915522,False,False,False,channel_id,0.09004778,0.1148721,0.00260518,0.0043476,0.00392119,0.0100718,0.0057202,0.00165596
7830,0.01418798,False,False,False,hit_multiplicity,0.02597616,0.00757377,0.00519349,0.06662529,0.00668242,3.937e-05,0.00088036,0.00053301
7831,0.01875259,False,False,False,noise_floor_mV,0.01686504,0.01427849,0.00313219,0.0278187,0.00444013,0.0495701,0.03367644,0.0002396
7832,0.004868,False,False,False,channel_id,5.6e-07,0.02396822,0.00975239,0.00048509,0.00341747,0.00106414,2.878e-05,0.0002273
7833,0.00363409,False,False,False,noise_floor_mV,0.00252598,0.00339379,0.00490019,0.00188795,0.00220033,0.00828555,0.00411236,0.00176653
7834,0.12964751,True,False,False,hit_multiplicity,0.08158555,0.03741454,0.11874157,0.64841545,0.09932166,0.03552516,0.01507534,0.00110075
7835,0.05815364,False,False,False,channel_id,0.13422564,0.2852555,0.00366566,0.02172043,0.01224974,0.00608745,0.00170861,0.00031609
7836,0.09567239,False,False,False,hit_multiplicity,0.00558228,0.0439,0.201754,0.3469104,0.11970752,0.000703,0.04682172,2.1e-07
7837,0.01470207,False,False,False,signal_amplitude_mV,0.03046698,5.23e-05,0.02041562,0.01905132,0.03378487,0.01320727,0.00057896,5.927e-05
7838,0.31409174,True,True,False,energy_deposit_keV,0.0017698,0.07842455,1.2939227,0.07628212,0.93238336,0.05817202,0.07157621,0.00020347
7839,0.00761383,False,False,False,detector_id,0.03258603,0.00232081,0.0081322,0.00870226,0.00338972,0.00357843,0.00143266,0.00076856
7840,0.03008825,False,False,False,detector_id,0.20073088,0.00100471,0.00940553,0.00027674,0.00015837,0.00082936,0.027702,0.00059844
7841,0.00484487,False,False,False,detector_id,0.03213514,0.00052995,0.002965,5.96e-06,0.00034587,0.00049502,0.00214695,0.00013508
7842,0.08140624,False,False,False,channel_id,0.15535668,0.26206586,0.03020056,0.14906628,0.05175729,0.00100636,0.00156362,0.00023332
7843,0.06818109,False,False,False,channel_id,0.04800326,0.29121655,0.11299878,0.02492031,0.06279461,0.00293828,0.00257475,2.21e-06
7844,0.01063564,False,False,False,energy_deposit_keV,0.00717507,0.01318205,0.03272682,0.00283016,0.02112563,0.00423074,0.00324792,0.00056671
7845,0.00679635,False,False,False,detector_id,0.02895806,0.00810902,0.00031221,0.00118679,4.72e-06,0.00033376,0.0137697,0.00169652
7846,0.04767378,False,False,False,detector_id,0.16510062,0.11016861,0.00025634,0.03299467,0.00158959,0.03805157,0.02965172,0.00357705
7847,0.06210618,False,False,False,hit_multiplicity,0.00637629,0.00496918,0.02839982,0.43149167,0.02166858,0.00176606,0.00043613,0.00174168
7848,0.0160778,False,False,False,channel_id,0.00453829,0.07630702,0.00139305,0.01661532,0.00027908,0.02697746,0.00203405,0.00047815
7849,0.05856806,False,False,False,detector_id,0.24568906,0.03720482,0.08589245,0.0619945,0.00574975,0.02786802,0.00353044,0.00061545
7850,0.00960442,False,False,False,detector_id,0.0651016,0.00742524,0.00011666,0.00231296,0.00095301,0.00015905,0.00049904,0.00026779
7851,0.02554382,False,False,False,detector_id,0.1632456,0.00220048,0.00248466,0.00113243,0.00524873,0.0147195,0.01522162,9.75e-05
7852,0.03345862,False,False,False,signal_amplitude_mV,0.00611481,0.03168124,7.98e-06,0.00404556,0.2120069,0.01352868,2.96e-05,0.00025425
7853,0.06408302,False,False,False,hit_multiplicity,0.02074184,0.02354771,0.06725613,0.30019423,0.09166808,0.00027057,0.00428164,0.004704
7854,0.0055072,False,False,False,detector_id,0.01252876,0.00075238,0.01033873,0.0026763,0.00978456,0.00215077,0.00553992,0.00028621
7855,0.00641832,False,False,False,detector_id,0.0422131,0.00226224,0.00095974,0.00174342,0.00136032,0.00032467,0.00247858,4.45e-06
7856,0.07648173,False,False,False,hit_multiplicity,0.16263661,0.05944314,0.00119905,0.35087788,0.02728548,0.01034166,6.014e-05,9.89e-06
7857,0.02444157,False,False,False,detector_id,0.11194757,0.03975145,0.02493069,0.00438562,0.0125021,2e-08,0.00194204,7.304e-05
7858,0.01021179,False,False,False,channel_id,0.02194746,0.0307747,0.0002406,0.0188084,0.00010507,0.00934977,0.00025878,0.0002095
7859,0.0035168,False,False,False,channel_id,0.00011939,0.01274771,5.585e-05,0.00097122,0.00652984,0.00688671,0.00017426,0.00064942
7860,0.01097109,False,False,False,channel_id,0.01549833,0.04674053,0.00148954,0.00148556,0.0031499,0.015903,0.0033529,0.00014893
7861,0.02918326,False,False,False,detector_id,0.16714951,0.00112564,0.02163902,0.00683052,0.02343757,0.0010247,0.01223022,2.89e-05
7862,0.0246038,False,False,False,detector_id,0.09636068,0.0083863,0.04603252,0.01743246,0.0237059,0.0028627,0.00197534,7.455e-05
7863,0.04490226,False,False,False,detector_id,0.32375842,0.00104728,0.00015588,0.00078099,2.334e-05,0.00350767,0.02993386,1.057e-05
7864,0.0107864,False,False,False,temperature_K,0.02987066,0.01269462,0.00014649,0.00430136,0.00080828,0.00069815,0.0370752,0.00069641
7865,0.01337381,False,False,False,detector_id,0.09422846,0.00263551,0.00094905,0.00328276,0.00139339,0.0012814,0.00286184,0.00035807
7866,0.02003341,False,False,False,detector_id,0.13411316,0.01527917,0.00055106,0.0030662,0.00062197,0.00578431,0.00081025,4.112e-05
7867,0.02037028,False,False,False,channel_id,8.62e-06,0.13084401,0.00718026,0.00031847,0.00226735,0.00063527,0.02146932,0.00023889
7868,0.02199438,False,False,False,energy_deposit_keV,0.02084511,0.00440596,0.05390414,3.316e-05,0.04364162,0.05245548,0.00048019,0.00018936
7869,0.00600241,False,False,False,detector_id,0.03157921,0.00192657,0.00017234,0.01254515,1e-08,1.352e-05,0.00173954,4.293e-05
7870,0.00576921,False,False,False,noise_floor_mV,0.01991212,0.00343191,8.757e-05,3.851e-05,0.00017211,0.02032372,0.00191307,0.00027468
7871,0.01928048,False,False,False,temperature_K,0.02847614,0.00463588,0.01409,0.00554039,0.02247429,0.02785009,0.05113952,3.753e-05
7872,0.01575448,False,False,False,channel_id,0.00136745,0.11755469,8.478e-05,0.00316872,0.00040752,0.00117894,0.00221555,5.819e-05
7873,0.01842129,False,False,False,energy_deposit_keV,0.00112592,0.02836537,0.04954898,0.01601889,0.04898322,0.00296959,0.00035248,5.88e-06
7874,0.03996379,False,False,False,detector_id,0.22645834,0.05746416,0.00484761,0.0104355,0.00688809,0.013168,0.00032892,0.00011969
7875,0.03087469,False,False,False,detector_id,0.20260093,0.00342941,0.00024817,0.02345502,0.00560375,0.0003918,0.01051772,0.00075071
7876,0.00920804,False,False,False,temperature_K,0.01577862,0.01515209,0.00417721,0.00082986,0.00840192,3.508e-05,0.02842216,0.00086737
7877,0.04001477,False,False,False,energy_deposit_keV,0.07097187,0.00291904,0.09583348,0.0415614,0.0897277,0.00759617,0.0112868,0.00022171
7878,0.00433212,False,False,False,detector_id,0.01450804,3.581e-05,0.00013491,0.01220627,0.00012714,0.00097488,0.00666299,6.94e-06
7879,0.06286773,False,False,False,channel_id,0.0474578,0.22064416,0.12316557,0.02834591,0.06422352,0.00562327,0.0131492,0.00033233
7880,0.00297531,False,False,False,detector_id,0.01269563,0.00855789,0.00014164,0.00171136,1.589e-05,7.73e-06,0.00016558,0.00050674
7881,0.00882299,False,False,False,detector_id,0.0360197,0.00170896,0.00105335,0.03134634,0.00024415,2.07e-06,3.594e-05,0.00017339
7882,0.10218498,False,False,False,hit_multiplicity,0.00104125,0.2516853,0.14815347,0.30843103,0.05987952,0.00724074,0.04029739,0.00075116
7883,0.07242953,False,False,False,hit_multiplicity,0.03153572,0.00165967,0.01019873,0.4952478,0.03508629,1.636e-05,0.00537372,0.00031801
7884,0.01148624,False,False,False,energy_deposit_keV,0.01098222,0.00251409,0.03228014,0.00306756,0.01825688,0.02166404,0.00308923,3.575e-05
7885,0.05202605,False,False,False,hit_multiplicity,0.03952716,0.00172322,0.08006639,0.18578278,0.08001978,0.02675676,0.00168097,0.00065134
7886,0.00252327,False,False,False,temperature_K,0.00265308,0.00610817,0.00020701,0.00025408,4.984e-05,0.00024439,0.01021677,0.00045279
7887,0.04138779,False,False,False,energy_deposit_keV,0.05710919,0.04687472,0.10200529,0.07662209,0.02283472,0.01605206,0.00366698,0.00593724
7888,0.0338822,False,False,False,hit_multiplicity,0.00521833,0.0770098,0.03930734,0.1172381,0.01233684,0.00825981,0.00955148,0.00213595
7889,0.01984118,False,False,False,detector_id,0.08427583,0.0017205,0.00132307,0.00336567,0.05824968,0.00272004,0.00705917,1.548e-05
7890,0.02173727,False,False,False,channel_id,0.00095952,0.14888184,8.489e-05,4.77e-06,0.00054474,0.00530623,0.01799129,0.00012487
7891,0.0519265,False,False,False,channel_id,0.00322418,0.20177612,0.09675221,0.07336835,0.02342443,0.00861762,0.0074434,0.00080576
7892,0.0727813,False,False,False,hit_multiplicity,0.00117664,0.00168954,0.06305292,0.45232153,0.06360718,0.00010503,0.00027505,2.25e-05
7893,0.08175424,False,False,False,hit_multiplicity,0.0790663,0.0681849,7.285e-05,0.41691953,0.06659532,0.0,0.02309558,9.939e-05
7894,202.77557,True,True,True,detector_id,1604.7401,1.0938834,1.468177,0.0028466,1.7382654,13.122928,0.03746314,0.00096527
7895,0.02012423,False,False,False,hit_multiplicity,0.01516639,0.02616828,0.02132617,0.06668896,0.02462977,0.00414642,0.00144444,0.0014234
7896,0.01621737,False,False,False,channel_id,0.02535049,0.09906945,0.00114313,0.00024132,0.00040829,0.0011704,0.00223238,0.00012346
7897,0.0110832,False,False,False,detector_id,0.04820796,0.01911443,0.00113452,0.00013029,0.00310397,0.01399653,0.00187717,0.00110073
7898,0.03425925,False,False,False,channel_id,0.052851,0.11510628,0.00067753,0.0144927,0.04205635,0.02155599,0.02341494,0.00391921
7899,0.03032978,False,False,False,detector_id,0.12436794,0.00699567,0.0,0.00148219,0.00032835,0.03467795,0.07255979,0.00222632
7900,0.0293571,False,False,False,hit_multiplicity,4.8e-07,0.07582391,0.01623401,0.08263556,0.02043327,0.03226546,0.00743248,3.165e-05
7901,0.0180683,False,False,False,channel_id,0.01078279,0.10385141,0.00536791,0.0066986,0.00187525,0.01434308,0.0001086,0.00151873
7902,0.0055052,False,False,False,noise_floor_mV,0.00938596,0.00241866,0.00038776,0.00077922,0.00048649,0.02378322,0.0040956,0.00270472
7903,0.00409117,False,False,False,signal_amplitude_mV,0.00684986,0.00104018,0.00035984,0.00035899,0.01580486,0.0074457,0.00045493,0.00041497
7904,0.04655157,False,False,False,hit_multiplicity,0.00164915,0.03000733,0.09089022,0.12582889,0.11565126,0.00719821,0.00046967,0.00071785
7905,0.01022899,False,False,False,detector_id,0.05001052,0.00325995,0.00033074,0.00233912,0.00107685,0.02324896,0.00143154,0.00013423
7906,0.0416442,False,False,False,signal_amplitude_mV,0.08856486,4.522e-05,0.08247821,0.01940552,0.11886098,0.01977777,0.00370245,0.00031857
7907,0.07598141,False,False,False,hit_multiplicity,0.09450505,0.02226688,0.08479779,0.17963786,0.12302021,0.09898216,0.00382322,0.00081809
7908,0.17303991,True,False,False,detector_id,0.6300988,0.00260543,0.0358667,0.57908285,0.02290474,0.11336663,0.00020708,0.00018725
7909,0.02850631,False,False,False,channel_id,0.00572148,0.10128204,0.06351612,0.01395435,0.02713925,0.00890328,0.00753041,3.55e-06
7910,0.02004785,False,False,False,noise_floor_mV,0.03839333,0.05195828,0.00197182,0.00147618,0.00020537,0.0638698,0.00231264,0.00019535
7911,0.00816738,False,False,False,temperature_K,0.00065269,0.00426482,0.00096748,0.01759252,0.00275522,7.51e-05,0.03882848,0.00020277
7912,0.01859547,False,False,False,temperature_K,0.00229788,0.00214938,0.00111831,0.00125719,0.00142172,0.0018772,0.13710399,0.00153805
7913,0.02583072,False,False,False,signal_amplitude_mV,0.01102582,0.03640298,0.04266886,0.02911116,0.0591265,0.02745894,0.00071669,0.00013483
7914,0.00702586,False,False,False,signal_amplitude_mV,0.00014582,0.0146266,0.01821848,0.001783,0.02052252,5.66e-06,0.00049957,0.00040523
7915,0.01610944,False,False,False,channel_id,0.00227806,0.07779832,0.01439966,0.00356319,0.01371861,0.01691516,0.00017376,2.877e-05
7916,0.04661998,False,False,False,detector_id,0.1334177,0.10605059,0.02167538,0.00014942,0.00403508,0.05413016,0.05342308,7.848e-05
7917,2.8645911,True,True,True,signal_amplitude_mV,0.55158955,0.46695268,0.06338922,0.29782772,20.827137,0.40708953,0.30268002,6.322e-05
7918,0.08991221,False,False,False,hit_multiplicity,0.06349146,0.06323376,0.10679094,0.3488602,0.13088742,0.0055319,0.00043809,6.398e-05
7919,0.02061712,False,False,False,noise_floor_mV,0.04068254,0.04966864,0.00247806,0.00094779,0.00688888,0.06374652,3.624e-05,0.00048826
7920,0.01000477,False,False,False,detector_id,0.05040744,0.00896086,1.689e-05,0.01038009,0.00040096,0.00031806,0.00936006,0.00019382
